Subject,Session,Force,IsOutlier,Object,Target,Ideal,IdealInterp
2,3,333.943093275336,0,1,2,189.511875787275,189.511875787275
2,3,206.063597055385,0,1,2,291.874126066127,291.874126066127
2,3,314.571406762708,0,1,2,278.564207062049,278.564207062049
2,3,324.695622438046,0,2,2,303.661834295385,303.661834295385
2,3,356.320578318284,0,2,2,296.050019742882,296.050019742882
2,3,464.928007450745,0,2,2,359.473858232974,359.473858232974
2,3,309.350038866965,0,2,2,310.631758880497,310.631758880497
2,3,374.675349561051,0,2,2,351.0186718231,351.0186718231
2,3,369.041856535179,0,2,2,315.578299249251,315.578299249251
2,3,375.373790467576,0,2,2,397.901115833708,397.901115833708
2,3,388.154417047321,0,2,2,291.584529360922,291.584529360922
2,3,326.811866702475,0,2,2,386.229910926886,386.229910926886
2,3,376.897447119155,0,2,2,347.698153023405,347.698153023405
2,3,345.590272007852,0,3,2,489.784873468065,390.785803298988
2,3,299.677030817555,0,3,2,462.44514547594,368.972190539314
2,3,309.970082708503,0,3,2,476.481661341422,380.171538304326
2,3,306.808170728171,0,3,2,471.014313870977,375.809292982163
2,3,320.951951294638,0,3,2,431.089137397302,343.954098987209
2,3,438.996339613156,0,3,2,429.450324408918,342.646535432647
2,3,312.467673835066,0,3,2,370.380114680449,295.516048947167
2,3,405.832859664456,0,3,2,435.913442416649,347.803278523922
2,3,440.981320173352,1,3,2,505.392780498447,403.238920610462
2,3,327.338016130955,0,3,2,488.107012319899,389.447084297792
2,3,428.818407600184,0,4,2,376.421935807364,376.421935807364
2,3,437.505020458646,0,4,2,463.108246517242,463.108246517242
2,3,307.753443387985,0,4,2,436.1278071862,436.1278071862
2,3,313.520658203016,0,4,2,428.028133918393,428.028133918393
2,3,373.774958551235,0,4,2,447.461835897897,447.461835897897
2,3,398.507090518936,0,4,2,402.244105004833,402.244105004833
2,3,397.307809459233,0,4,2,447.716701084278,447.716701084278
2,3,450.528288082248,0,4,2,404.697970743393,404.697970743393
2,3,338.173289481931,0,4,2,447.193695305351,447.193695305351
2,3,289.354934615426,0,4,2,468.766396607672,468.766396607672
2,3,433.798628898577,0,5,2,374.312027029539,374.312027029539
2,3,435.183612131638,0,5,2,510.317622881711,510.317622881711
2,3,319.055361470229,0,5,2,510.561399969329,510.561399969329
2,3,414.09311101289,0,5,2,517.294264271952,517.294264271952
2,3,533.750849955989,0,5,2,435.472922875092,435.472922875092
2,3,367.583911329832,0,5,2,552.21661552957,552.21661552957
2,3,324.924213716736,0,5,2,529.88912493638,529.88912493638
2,3,377.292054677095,0,5,2,458.204710301396,458.204710301396
2,3,355.430167768197,0,5,2,448.432997394791,448.432997394791
2,3,503.153237403092,0,5,2,538.846502008357,538.846502008357
2,3,317.445756751196,0,1,3,300.742093110671,300.742093110671
2,3,348.375944436158,0,1,3,236.220090751037,236.220090751037
2,3,335.53244440116,0,1,3,241.726043914614,241.726043914614
2,3,260.319331187924,0,1,3,253.793531992546,253.793531992546
2,3,330.643048926747,0,1,3,247.828207172751,247.828207172751
2,3,427.496663758233,0,1,3,277.946085132082,277.946085132082
2,3,419.115802830125,0,1,3,301.33288274552,301.33288274552
2,3,270.514546818202,0,1,3,281.401174021307,281.401174021307
2,3,293.180571344432,0,1,3,221.659450806153,221.659450806153
2,3,317.405788509721,0,1,3,294.089385868501,294.089385868501
2,3,290.211228050846,0,2,3,368.245124370861,368.245124370861
2,3,282.801365044282,0,2,3,345.654879942118,345.654879942118
2,3,332.007813713063,0,2,3,349.429295432166,349.429295432166
2,3,350.316886856583,0,2,3,244.333529567999,244.333529567999
2,3,372.51833276943,0,2,3,285.912960387961,285.912960387961
2,3,301.296670823471,0,2,3,357.916100428321,357.916100428321
2,3,353.451844335882,0,2,3,409.341622008678,409.341622008678
2,3,273.621644566258,0,2,3,288.272578649427,288.272578649427
2,3,257.360810655603,0,2,3,291.973959741959,291.973959741959
2,3,315.830861163595,0,2,3,240.104880080269,240.104880080269
2,3,389.676045995873,0,3,3,407.754404295226,325.33596087385
2,3,340.264885473212,0,3,3,486.183769266271,387.912581861387
2,3,302.163372633985,0,3,3,464.471186481752,370.588712618419
2,3,311.787914847882,0,3,3,369.535487979954,294.842144664858
2,3,265.368344174176,0,3,3,488.829946668064,390.023893618137
2,3,332.365482216066,0,3,3,448.297348070657,357.684054311694
2,3,343.329870317256,0,3,3,457.809979453586,365.273919776797
2,3,323.807418922798,0,3,3,492.132072353656,392.658568367279
2,3,343.774476249193,0,3,3,455.386069498031,363.339949067578
2,3,322.153562902059,0,3,3,430.688123887167,343.634141399335
2,3,413.414057742567,0,4,3,412.754541248598,412.754541248598
2,3,427.146503370465,0,4,3,432.567626419823,432.567626419823
2,3,400.196127625517,0,4,3,408.655976353318,408.655976353318
2,3,285.325250397531,0,4,3,426.949371840149,426.949371840149
2,3,319.003190554163,0,4,3,443.446890447349,443.446890447349
2,3,355.198971622185,0,4,3,437.645333033191,437.645333033191
2,3,299.746949937642,0,4,3,303.250841871095,303.250841871095
2,3,412.748499583737,0,4,3,437.275877817627,437.275877817627
2,3,269.66838399982,0,4,3,435.645907701334,435.645907701334
2,3,377.467027784882,0,4,3,362.042494879751,362.042494879751
2,3,408.768269011598,0,5,3,390.891113652057,390.891113652057
2,3,302.405924249541,0,5,3,426.644255194358,426.644255194358
2,3,349.293993294959,0,5,3,435.985666328439,435.985666328439
2,3,356.155945394038,0,5,3,438.466282990321,438.466282990321
2,3,357.12081722211,0,5,3,461.226208966276,461.226208966276
2,3,343.652163095683,0,5,3,491.919354820079,491.919354820079
2,3,329.524005794655,0,5,3,453.092730926143,453.092730926143
2,3,282.945886839031,0,5,3,461.067107267085,461.067107267085
2,3,325.997727315731,0,5,3,438.563405793576,438.563405793576
2,3,314.266417632175,0,5,3,475.172781867493,475.172781867493
3,1,344.670221778866,0,1,2,260.748222706916,260.748222706916
3,1,267.38726989354,0,1,2,292.862419988996,292.862419988996
3,1,273.134713349743,0,1,2,336.666529205977,336.666529205977
3,1,248.600942573553,0,1,2,299.982959575498,299.982959575498
3,1,256.073191370928,0,1,2,273.527048510227,273.527048510227
3,1,275.171979727455,0,1,2,260.972455335157,260.972455335157
3,1,374.994207629684,0,1,2,275.607766614956,275.607766614956
3,1,286.477624912025,0,1,2,245.846180957094,245.846180957094
3,1,222.610894005411,0,1,2,235.966362630068,235.966362630068
3,1,188.954750210827,0,1,2,299.44877739014,299.44877739014
3,1,327.044554484271,0,2,2,298.742687441473,298.742687441473
3,1,344.761609161204,0,2,2,346.820890454851,346.820890454851
3,1,345.03765815397,0,2,2,371.637597304921,371.637597304921
3,1,377.639549170492,0,2,2,339.49698695087,339.49698695087
3,1,350.561535027384,0,2,2,309.589090052198,309.589090052198
3,1,347.529525142597,0,2,2,317.553256647889,317.553256647889
3,1,373.418440116671,0,2,2,319.542016766795,319.542016766795
3,1,336.548040917831,0,2,2,305.595898820008,305.595898820008
3,1,368.8717533082,0,2,2,362.117836744554,362.117836744554
3,1,274.435106634984,0,2,2,323.685611266387,323.685611266387
3,1,335.487599999642,0,4,2,475.633113355147,475.633113355147
3,1,413.56223786579,0,4,2,402.6847906064,402.6847906064
3,1,374.865310447397,0,4,2,417.922586056181,417.922586056181
3,1,341.228204576156,0,4,2,500.182665773317,500.182665773317
3,1,460.509962194711,0,4,2,396.820526112667,396.820526112667
3,1,397.672362174435,0,4,2,462.035733246049,462.035733246049
3,1,370.890155444123,0,4,2,549.998822387349,549.998822387349
3,1,408.515825999806,0,4,2,426.877761236243,426.877761236243
3,1,393.424500279988,0,4,2,443.329150485853,443.329150485853
3,1,299.491143447733,0,4,2,386.473440646626,386.473440646626
3,1,384.959010746556,0,5,2,452.620916876262,452.620916876262
3,1,314.143018074032,0,5,2,391.10391025144,391.10391025144
3,1,440.079180195297,0,5,2,452.991181125084,452.991181125084
3,1,406.941009823827,0,5,2,410.533325828572,410.533325828572
3,1,348.095058256758,0,5,2,469.087924155089,469.087924155089
3,1,464.491434629956,0,5,2,409.658658598948,409.658658598948
3,1,421.332113638426,0,5,2,540.386582660202,540.386582660202
3,1,417.166794777398,0,5,2,578.941116547144,578.941116547144
3,1,436.52133817437,0,5,2,529.335452250459,529.335452250459
3,1,435.2443352975,0,5,2,396.058812595432,396.058812595432
3,1,356.78525171404,0,5,3,477.212340712093,477.212340712093
3,1,259.020411594033,0,5,3,471.824348256355,471.824348256355
3,1,291.698878356069,0,5,3,443.100354581966,443.100354581966
3,1,331.269594488616,0,5,3,453.459567745889,453.459567745889
3,1,364.674720801814,0,5,3,446.312141384412,446.312141384412
3,1,230.970339033106,0,5,3,403.000260875558,403.000260875558
3,1,230.518745466382,0,5,3,352.970574760664,352.970574760664
3,1,706.692242756223,1,5,3,283.997293618418,283.997293618418
3,1,712.142323554126,1,5,3,291.006983352741,291.006983352741
3,1,268.893203443349,0,5,3,386.794709053823,386.794709053823
3,2,301.091001363635,0,3,1,488.833920655633,390.027064352899
3,2,353.136273893047,0,3,1,571.376422826711,455.885443744716
3,2,359.50804602355,0,3,1,565.456792423101,451.162334380134
3,2,414.195960336186,0,3,1,523.993848431446,418.080198216579
3,2,329.221226121659,0,3,1,442.271788970731,352.876427370264
3,2,296.982162222755,0,3,1,406.352166858046,324.217154408015
3,2,458.575447257347,0,3,1,556.099697089451,443.696566826689
3,2,446.802481569246,0,3,1,351.974797371832,280.830955349866
3,2,584.367611972969,0,3,1,535.080384250276,426.925838497561
3,2,585.669636066443,0,3,1,390.906914261398,311.893814570264
3,2,350.444270669237,0,1,2,238.944742737759,238.944742737759
3,2,303.330796115766,0,1,2,223.495263707743,223.495263707743
3,2,291.509175515228,0,1,2,288.771441739689,288.771441739689
3,2,307.868103241451,0,1,2,251.34625039134,251.34625039134
3,2,209.236858973876,1,1,2,307.247319329914,307.247319329914
3,2,333.86470807402,0,1,2,218.778047870189,218.778047870189
3,2,298.917935993875,0,1,2,233.780359954004,233.780359954004
3,2,301.137447675628,0,1,2,282.185895676243,282.185895676243
3,2,336.969944710406,0,1,2,246.322665133828,246.322665133828
3,2,293.937680594361,0,1,2,241.926199097956,241.926199097956
3,2,230.110721340198,0,2,2,343.188102421494,343.188102421494
3,2,248.012294905859,0,2,2,301.180164151844,301.180164151844
3,2,194.613454144579,0,2,2,263.882999243649,263.882999243649
3,2,340.37993980708,0,2,2,242.869395503285,242.869395503285
3,2,239.003527251334,0,2,2,285.243078516771,285.243078516771
3,2,352.34816068991,0,2,2,229.764828142064,229.764828142064
3,2,267.394482232989,0,2,2,280.09036261716,280.09036261716
3,2,288.01932886658,0,2,2,224.180687696329,224.180687696329
3,2,273.977548146291,0,2,2,318.219019887746,318.219019887746
3,2,340.005012950076,0,2,2,321.617675848081,321.617675848081
3,2,408.061079908354,0,3,2,448.098968210173,357.525772508117
3,2,329.06985171836,0,3,2,463.54020545035,369.845908604003
3,2,232.110451684144,0,3,2,530.9005108397,423.590833116782
3,2,342.124749012961,0,3,2,315.895712299752,252.044451302993
3,2,275.742662428382,0,3,2,487.67361324925,389.101287166955
3,2,348.30135295815,0,3,2,418.740043178305,334.101098280563
3,2,327.03813752082,0,3,2,430.806483138576,343.728576972268
3,2,378.455690132118,0,3,2,346.633544912463,276.569317749305
3,2,369.183374561572,0,3,2,468.507867414042,373.809468681417
3,2,284.457910932694,0,3,2,477.762395992325,381.193401057706
3,2,357.231656361921,0,4,2,322.532426663547,322.532426663547
3,2,272.098439680625,0,4,2,381.91213662773,381.91213662773
3,2,194.831536594447,0,4,2,421.872799367872,421.872799367872
3,2,321.91583863169,0,4,2,442.142277106865,442.142277106865
3,2,439.511938369519,0,4,2,350.982194958516,350.982194958516
3,2,396.094257549848,0,4,2,338.990102293948,338.990102293948
3,2,380.719410161871,0,4,2,351.88272366676,351.88272366676
3,2,388.039291234258,0,4,2,345.043754276011,345.043754276011
3,2,353.972904789314,0,4,2,358.524183249772,358.524183249772
3,2,282.996500440983,0,4,2,436.007662337278,436.007662337278
3,2,311.18069485507,0,5,2,448.895414909817,448.895414909817
3,2,324.42925931119,0,5,2,424.024051765599,424.024051765599
3,2,417.134126863502,0,5,2,391.560143920154,391.560143920154
3,2,373.887764109674,0,5,2,410.09803546668,410.09803546668
3,2,296.691729639145,0,5,2,403.815442186826,403.815442186826
3,2,363.827122494729,0,5,2,483.418526368209,483.418526368209
3,2,202.7046894908,0,5,2,438.181065271145,438.181065271145
3,2,322.309700842348,0,5,2,446.918012193222,446.918012193222
3,2,367.469612984588,0,5,2,415.901010876077,415.901010876077
3,2,200.493853981721,0,5,2,424.512606128095,424.512606128095
3,2,360.289972370027,0,5,3,393.219483927868,393.219483927868
3,2,301.623468738232,0,5,3,492.757012699235,492.757012699235
3,2,282.746857122842,0,5,3,361.772046947764,361.772046947764
3,2,335.428783439469,0,5,3,500.919539399557,500.919539399557
3,2,232.378101061454,0,5,3,463.113252009732,463.113252009732
3,2,317.412668420824,0,5,3,414.283853879019,414.283853879019
3,2,357.70657125698,0,5,3,451.63220692064,451.63220692064
3,2,350.804565792727,0,5,3,404.498839933903,404.498839933903
3,2,419.680474763389,0,5,3,381.230151396744,381.230151396744
3,2,273.034933246206,0,5,3,458.932812247545,458.932812247545
3,3,266.359176941683,0,1,1,245.347834551237,245.347834551237
3,3,259.774765640785,0,1,1,297.241302769909,297.241302769909
3,3,302.390727443341,0,1,1,189.740006925484,189.740006925484
3,3,208.562626350343,0,1,1,283.634637408779,283.634637408779
3,3,281.981794235199,0,1,1,288.664940451108,288.664940451108
3,3,315.540153050196,0,1,1,233.585294236449,233.585294236449
3,3,297.97616265768,0,1,1,277.273056674193,277.273056674193
3,3,406.490759167265,0,1,1,197.267609813948,197.267609813948
3,3,188.364867353815,0,1,1,284.219721161971,284.219721161971
3,3,245.539879660209,0,1,1,187.708517569918,187.708517569918
3,3,362.293996233824,0,2,1,306.080253217426,306.080253217426
3,3,342.64535818444,0,2,1,295.231637192665,295.231637192665
3,3,379.868674011348,0,2,1,328.238462766861,328.238462766861
3,3,369.139820921207,0,2,1,308.143690181566,308.143690181566
3,3,373.696001739578,0,2,1,263.670209880431,263.670209880431
3,3,300.780069390309,0,2,1,347.389493461647,347.389493461647
3,3,310.128573183176,0,2,1,308.77281128483,308.77281128483
3,3,334.69459361844,0,2,1,274.346358928436,274.346358928436
3,3,313.906173041056,0,2,1,337.252236443343,337.252236443343
3,3,366.858104684337,0,2,1,290.824712353952,290.824712353952
3,3,294.707252510987,0,3,1,478.905282461715,382.105278559879
3,3,320.059411186357,0,3,1,439.687119366572,350.814190983967
3,3,419.289335513983,0,3,1,448.326528492062,357.707336562816
3,3,401.384534450192,0,3,1,445.262665304032,355.262764870238
3,3,407.893779066622,0,3,1,523.295455895368,417.522970129283
3,3,-45.1233093563401,1,3,1,467.30272326724,372.847917500457
3,3,331.230028053817,0,3,1,419.44129073024,334.660604306043
3,3,353.798563446471,0,3,1,430.20573372509,343.249255631721
3,3,420.912985583792,0,3,1,443.762960444728,354.066191844198
3,3,394.861156998831,0,3,1,453.310424241369,361.683849128752
3,3,516.429023810761,0,4,1,471.057179292993,471.057179292993
3,3,426.799351694602,0,4,1,448.483319649451,448.483319649451
3,3,387.550322109143,0,4,1,449.975520876689,449.975520876689
3,3,389.256596545773,0,4,1,400.057464013793,400.057464013793
3,3,447.868247310755,0,4,1,438.768162357852,438.768162357852
3,3,473.414404867601,0,4,1,430.740441494493,430.740441494493
3,3,238.309144030544,0,4,1,628.812461455299,628.812461455299
3,3,372.400801484686,0,4,1,498.901249646908,498.901249646908
3,3,471.498325698409,0,4,1,310.449988308313,310.449988308313
3,3,393.328983882275,0,4,1,431.182794826086,431.182794826086
3,3,378.915707554769,0,5,1,390.19460018407,390.19460018407
3,3,331.370162367484,0,5,1,492.322281166788,492.322281166788
3,3,288.356466707406,0,5,1,468.54755718793,468.54755718793
3,3,311.953729129555,0,5,1,442.557716647905,442.557716647905
3,3,238.414769053955,0,5,1,518.858447284304,518.858447284304
3,3,342.186251447843,0,5,1,433.799814328717,433.799814328717
3,3,-293.420234860351,1,5,1,434.614467169145,434.614467169145
3,3,444.863811875428,0,5,1,528.28334600459,528.28334600459
3,3,-397.11460001135,1,5,1,371.690716986529,371.690716986529
3,3,352.708091542,0,5,1,399.152298032028,399.152298032028
3,3,252.456560323602,0,1,2,198.362336666454,198.362336666454
3,3,244.322156188654,0,1,2,237.277717421435,237.277717421435
3,3,239.404956157247,0,1,2,225.256736502876,225.256736502876
3,3,204.868095701275,0,1,2,247.75892307555,247.75892307555
3,3,340.414803499036,0,1,2,234.881973511454,234.881973511454
3,3,242.646262241522,0,1,2,285.941945781307,285.941945781307
3,3,225.716469606127,0,1,2,213.155387557202,213.155387557202
3,3,321.038471457445,0,1,2,254.980878317034,254.980878317034
3,3,314.388841044782,0,1,2,228.942283313408,228.942283313408
3,3,190.166803897095,0,1,2,282.294026479625,282.294026479625
3,3,231.352364809996,0,2,2,286.33003197001,286.33003197001
3,3,437.59548946257,0,2,2,252.534724081491,252.534724081491
3,3,302.48091627985,0,2,2,306.931834997789,306.931834997789
3,3,288.683933405859,0,2,2,282.715181852927,282.715181852927
3,3,301.143537140829,0,2,2,307.37451522261,307.37451522261
3,3,336.208200494857,0,2,2,368.409025817544,368.409025817544
3,3,309.070437371004,0,2,2,272.768912925749,272.768912925749
3,3,277.507398414981,0,2,2,273.437668661524,273.437668661524
3,3,268.598776529714,0,2,2,287.869543760221,287.869543760221
3,3,341.333292974947,0,2,2,274.12614073121,274.12614073121
3,3,278.623104359502,0,3,2,439.331848737515,350.530730375677
3,3,360.082820542326,0,3,2,392.528600161687,313.187712894963
3,3,323.568875865526,0,3,2,377.60845605892,301.283342600202
3,3,331.599320672448,0,3,2,398.917163518359,318.284970892307
3,3,403.564028452867,0,3,2,414.743074759278,330.912027733467
3,3,239.721525910768,0,3,2,415.03806775452,331.147394484989
3,3,380.674776865948,0,3,2,453.679595564823,361.978400716614
3,3,332.084546705736,0,3,2,383.79100647694,306.216228572026
3,3,351.210477801791,0,3,2,413.896970532172,330.236944573542
3,3,295.371498496438,0,3,2,416.236788481255,332.103820596746
3,3,329.905949717408,0,4,2,406.103618374883,406.103618374883
3,3,318.720956561042,0,4,2,360.537631909952,360.537631909952
3,3,430.606212602665,0,4,2,422.93576147673,422.93576147673
3,3,363.963452340402,0,4,2,376.259022071842,376.259022071842
3,3,379.226951518114,0,4,2,371.944378133365,371.944378133365
3,3,366.542383168353,0,4,2,387.597243690332,387.597243690332
3,3,315.812174596945,0,4,2,287.230498703681,287.230498703681
3,3,353.417267816526,0,4,2,320.071959588431,320.071959588431
3,3,345.207115806255,0,4,2,404.659116377399,404.659116377399
3,3,340.207748110478,0,4,2,359.308588507735,359.308588507735
3,3,296.979960826883,0,5,2,437.61153105083,437.61153105083
3,3,393.712223497237,0,5,2,405.652778608632,405.652778608632
3,3,402.263586921841,0,5,2,414.381743665215,414.381743665215
3,3,394.340011269961,0,5,2,395.162387954705,395.162387954705
3,3,324.934049078607,0,5,2,437.934897550209,437.934897550209
3,3,362.611242317206,0,5,2,487.451084447265,487.451084447265
3,3,365.239322122766,0,5,2,397.529186415114,397.529186415114
3,3,367.960177661859,0,5,2,407.869834902311,407.869834902311
3,3,310.11790495155,0,5,2,420.803713578967,420.803713578967
3,3,305.045517344917,0,5,2,466.35659718882,466.35659718882
3,3,261.345509606449,0,1,3,231.101412410078,231.101412410078
3,3,228.223570396472,0,1,3,278.883950099414,278.883950099414
3,3,244.995982210928,0,1,3,210.42523152362,210.42523152362
3,3,277.919670368294,0,1,3,222.186892711606,222.186892711606
3,3,307.701091746996,0,1,3,219.87971303641,219.87971303641
3,3,451.052723140811,1,1,3,300.204758080349,300.204758080349
3,3,256.789545335643,0,1,3,199.633694960602,199.633694960602
3,3,292.614843863716,0,1,3,222.149394742085,222.149394742085
3,3,211.368928775372,0,1,3,267.911040221439,267.911040221439
3,3,248.301503236473,0,1,3,230.574570074918,230.574570074918
3,3,232.738916113999,0,2,3,257.649784736205,257.649784736205
3,3,332.327868056604,0,2,3,278.9452851796,278.9452851796
3,3,299.53478726049,0,2,3,298.825915214508,298.825915214508
3,3,376.43054016792,0,2,3,299.009954831603,299.009954831603
3,3,290.139424394471,0,2,3,273.66781479799,273.66781479799
3,3,262.662242927139,0,2,3,245.242838894219,245.242838894219
3,3,305.69720606478,0,2,3,250.519143631132,250.519143631132
3,3,330.754353747026,0,2,3,260.40669214082,260.40669214082
3,3,224.269545488523,0,2,3,229.999248214623,229.999248214623
3,3,229.456505195229,0,2,3,259.726616413132,259.726616413132
3,3,340.394725963551,0,3,3,429.352648700887,342.568602686878
3,3,325.362888008821,0,3,3,452.227074826223,360.819474595391
3,3,325.131074110248,0,3,3,407.354460250251,325.016856582647
3,3,333.795144169515,0,3,3,389.040582227049,310.404719862007
3,3,292.339148978651,0,3,3,372.890538780401,297.519046899256
3,3,256.469246161511,0,3,3,295.12944604131,235.475621841471
3,3,226.306972961547,0,3,3,404.040284022342,322.372567039103
3,3,310.86867013021,0,3,3,406.099107881338,324.015245650004
3,3,238.884074860276,0,3,3,378.585726673545,302.063079792722
3,3,270.775201559749,0,3,3,441.205710446381,352.025832802964
3,3,325.386638091522,0,4,3,355.631635057624,355.631635057624
3,3,303.982477123604,0,4,3,361.271244901974,361.271244901974
3,3,266.550004429092,0,4,3,404.583885973965,404.583885973965
3,3,299.235855709311,0,4,3,346.975514703888,346.975514703888
3,3,263.126201558612,0,4,3,302.325046120867,302.325046120867
3,3,203.044196555319,0,4,3,277.34879630356,277.34879630356
3,3,366.431819818703,0,4,3,355.935245688155,355.935245688155
3,3,175.767308716884,0,4,3,331.357104776362,331.357104776362
3,3,244.38887330894,0,4,3,305.521820475754,305.521820475754
3,3,221.320840238356,0,4,3,311.257690726566,311.257690726566
3,3,275.652690648817,0,5,3,360.751196649216,360.751196649216
3,3,312.956721436563,0,5,3,344.62370953039,344.62370953039
3,3,321.382340546094,0,5,3,394.5914186584,394.5914186584
3,3,308.877896262715,0,5,3,383.385261035021,383.385261035021
3,3,338.739026431015,0,5,3,387.239660232755,387.239660232755
3,3,350.664698617898,0,5,3,327.289209374017,327.289209374017
3,3,378.578868033858,0,5,3,414.735632243985,414.735632243985
3,3,247.226996920885,0,5,3,418.196170846129,418.196170846129
3,3,338.220871928871,0,5,3,416.435270235407,416.435270235407
3,3,331.136232936897,0,5,3,388.576899580724,388.576899580724
4,1,1777.2009252613,0,1,2,849.32363186486,849.32363186486
4,1,1743.89215106373,0,1,2,1005.53829019421,1005.53829019421
4,1,1786.40433114324,0,1,2,976.652357985561,976.652357985561
4,1,1961.57041416178,0,1,2,1057.39468333943,1057.39468333943
4,1,1656.10753839588,0,1,2,1001.19518929933,1001.19518929933
4,1,1327.61360330051,0,1,2,785.367043049452,785.367043049452
4,1,1306.91332812279,0,1,2,780.553586712721,780.553586712721
4,1,1424.63176783645,0,1,2,886.630878117421,886.630878117421
4,1,1902.58773037991,0,1,2,924.727289761272,924.727289761272
4,1,1644.88000620253,0,1,2,969.274813278706,969.274813278706
4,1,1533.03812388217,0,2,2,993.969229081698,993.969229081698
4,1,2132.3400757869,0,2,2,1306.13731407408,1306.13731407408
4,1,2032.41219849077,0,2,2,1196.72882065351,1196.72882065351
4,1,1518.52770946349,0,2,2,877.402945912195,877.402945912195
4,1,1638.80916706643,0,2,2,1125.49647904349,1125.49647904349
4,1,1686.5984137538,0,2,2,1173.04030321922,1173.04030321922
4,1,1846.85619887093,0,2,2,1100.60888687498,1100.60888687498
4,1,1649.43880568736,0,2,2,1065.35712293223,1065.35712293223
4,1,1934.66454001163,0,2,2,1073.47970433869,1073.47970433869
4,1,1455.83803601502,0,2,2,1046.13394227368,1046.13394227368
4,1,1850.4621784951,0,4,2,1308.65671917614,1308.65671917614
4,1,2090.34221671371,0,4,2,1493.83479158812,1493.83479158812
4,1,1894.83398532863,0,4,2,1403.91247472681,1403.91247472681
4,1,1852.12001094209,0,4,2,1615.85040336805,1615.85040336805
4,1,1607.73837416733,0,4,2,1140.78968599303,1140.78968599303
4,1,1798.12355675536,0,4,2,1393.17104336283,1393.17104336283
4,1,1861.86874004666,0,4,2,1544.43718372162,1544.43718372162
4,1,1881.1425387471,0,4,2,1697.19941959359,1697.19941959359
4,1,1695.50321369909,0,4,2,1344.38399103295,1344.38399103295
4,1,1697.01458851841,0,4,2,1420.83580145479,1420.83580145479
4,1,1616.46953459749,0,5,2,1437.41834847751,1437.41834847751
4,1,1717.20374687386,0,5,2,1736.6419571724,1736.6419571724
4,1,1815.470534,0,5,2,1551.56772638459,1551.56772638459
4,1,1325.90178836597,0,5,2,1556.9228889535,1556.9228889535
4,1,1785.91567482503,0,5,2,1451.39608873666,1451.39608873666
4,1,1473.72463775683,0,5,2,1267.78829141421,1267.78829141421
4,1,1564.88621088218,0,5,2,1483.66235783304,1483.66235783304
4,1,1929.31314104974,0,5,2,1808.46806526086,1808.46806526086
4,1,1769.93623721224,0,5,2,1760.34441622699,1760.34441622699
4,1,1892.29861388166,0,5,2,1623.71550647303,1623.71550647303
4,1,813.272740755648,0,5,3,883.696267388073,883.696267388073
4,1,1782.18969832298,1,5,3,1139.9831107234,1139.9831107234
4,1,1203.8319657877,0,5,3,937.314969963437,937.314969963437
4,1,1084.73655880351,0,5,3,952.606640820024,952.606640820024
4,1,1165.06566551812,0,5,3,951.170543351459,951.170543351459
4,1,825.953867387017,0,5,3,722.776065697596,722.776065697596
4,1,1026.8290228435,0,5,3,1028.85435185746,1028.85435185746
4,1,1046.84389807801,0,5,3,1131.06359487525,1131.06359487525
4,1,1651.71355899029,1,5,3,1004.92487690489,1004.92487690489
4,1,1160.36074921989,0,5,3,1142.9144257138,1142.9144257138
4,2,-139.162367824959,0,3,1,1780.2264762426,1420.39346508718
4,2,414.613383971447,0,3,1,1774.06485490442,1415.47727784927
4,2,1066.43210944876,0,3,1,1438.5982392135,1147.81774405332
4,2,635.877583581145,0,3,1,1525.34923729175,1217.03396592426
4,2,1043.3434784023,0,3,1,1424.42582721258,1136.50996852068
4,2,1150.11993627614,0,3,1,1292.01178459221,1030.86046642996
4,2,744.174803874893,0,3,1,1389.8601437804,1108.93096578223
4,2,719.847932045335,0,3,1,1320.80914325076,1053.83708238093
4,2,425.912782595924,0,3,1,1416.67863572483,1130.32869871662
4,2,274.948346280166,0,3,1,1605.13049383585,1280.6892238052
4,2,1212.06544746468,0,1,2,659.527284916148,659.527284916148
4,2,1854.16351743982,0,1,2,926.868936888233,926.868936888233
4,2,1898.06371470272,0,1,2,901.578998168397,901.578998168397
4,2,1728.25155167961,0,1,2,1028.8731761808,1028.8731761808
4,2,1470.64149512279,0,1,2,901.344458005203,901.344458005203
4,2,1537.90116749789,0,1,2,908.761781012554,908.761781012554
4,2,1571.70304537607,0,1,2,857.501832509507,857.501832509507
4,2,1691.20929323141,0,1,2,893.597295384183,893.597295384183
4,2,1654.85595612248,0,1,2,999.815068607258,999.815068607258
4,2,1260.56296481675,0,1,2,829.036388967891,829.036388967891
4,2,2225.6009241989,0,2,2,1278.27966903594,1278.27966903594
4,2,1875.76755675442,0,2,2,975.289875608601,975.289875608601
4,2,1923.29166583725,0,2,2,1201.38838387471,1201.38838387471
4,2,2065.36538178757,0,2,2,1265.41210077656,1265.41210077656
4,2,1599.80531206449,0,2,2,1252.00590903349,1252.00590903349
4,2,1588.66094887016,0,2,2,924.643526003965,924.643526003965
4,2,1630.62579952288,0,2,2,982.000467475548,982.000467475548
4,2,1370.39916766339,0,2,2,838.468417592315,838.468417592315
4,2,1694.22562712034,0,2,2,1155.00489396154,1155.00489396154
4,2,1659.09660760745,0,2,2,1216.33105255116,1216.33105255116
4,2,1412.32899537918,0,3,2,1912.8126501262,1526.18030595175
